time,Temp
51.3,50.52548363095237
51.4,50.20771329365079
51.5,50.20771329365079
51.6,50.20771329365079
51.7,50.20771329365079
51.8,49.8899429563492
51.9,49.8899429563492
52.0,49.8899429563492
52.1,49.8899429563492
52.2,49.8899429563492
52.3,49.57217261904761
52.4,49.57217261904761
52.5,49.57217261904761
52.6,49.57217261904761
52.7,49.254402281746025
52.8,49.254402281746025
52.9,49.254402281746025
53.0,48.93663194444444
53.1,48.93663194444444
53.2,48.93663194444444
53.3,48.93663194444444
53.4,48.61886160714285
53.5,48.61886160714285
53.6,48.61886160714285
53.7,48.61886160714285
53.8,48.30109126984127
53.9,48.30109126984127
54.0,48.30109126984127
54.1,48.30109126984127
54.2,48.30109126984127
54.3,47.98332093253968
54.4,47.98332093253968
54.5,47.98332093253968
54.6,47.98332093253968
54.7,47.66555059523809
54.8,47.66555059523809
54.9,47.66555059523809
55.0,47.66555059523809
55.1,47.347780257936506
55.2,47.347780257936506
55.3,47.347780257936506
55.4,47.03000992063492
55.5,47.03000992063492
55.6,47.03000992063492
55.7,47.03000992063492
55.8,47.03000992063492
55.9,47.03000992063492
56.0,46.71223958333333
56.1,46.71223958333333
56.2,46.71223958333333
56.3,46.71223958333333
56.4,46.39446924603174
56.5,46.39446924603174
56.6,46.39446924603174
56.7,46.39446924603174
56.8,46.39446924603174
56.9,46.39446924603174
57.0,46.07669890873015
57.1,46.07669890873015
57.2,45.75892857142857
57.3,45.75892857142857
57.4,45.75892857142857
57.5,45.75892857142857
57.6,45.75892857142857
57.7,45.75892857142857
57.8,45.44115823412698
57.9,45.44115823412698
58.0,45.44115823412698
58.1,45.44115823412698
58.2,45.44115823412698
58.3,45.12338789682539
58.4,45.12338789682539
58.5,45.12338789682539
58.6,45.12338789682539
58.7,44.8056175595238
58.8,45.12338789682539
58.9,44.8056175595238
59.0,44.8056175595238
59.1,44.8056175595238
59.2,44.8056175595238
59.3,44.48784722222221
59.4,44.48784722222221
59.5,44.48784722222221
59.6,44.48784722222221
59.7,44.48784722222221
59.8,44.17007688492063
59.9,44.17007688492063
60.0,44.17007688492063
60.1,44.17007688492063
60.2,44.17007688492063
60.3,43.85230654761904
60.4,43.85230654761904
60.5,43.85230654761904
60.6,43.85230654761904
60.7,43.85230654761904
60.8,43.85230654761904
60.9,43.534536210317455
61.0,43.85230654761904
61.1,43.85230654761904
61.2,43.534536210317455
61.3,43.534536210317455
61.4,43.534536210317455
61.5,43.534536210317455
61.6,43.85230654761904
61.7,43.534536210317455
61.8,43.85230654761904
61.9,43.534536210317455
62.0,43.534536210317455
62.1,43.534536210317455
62.2,43.534536210317455
62.3,43.534536210317455
62.4,43.534536210317455
62.5,43.534536210317455
62.6,43.534536210317455
62.7,43.216765873015866
62.8,43.216765873015866
62.9,43.216765873015866
63.0,43.216765873015866
63.1,42.898995535714285
63.2,42.898995535714285
63.3,42.898995535714285
63.4,42.898995535714285
63.5,42.898995535714285
63.6,42.898995535714285
63.7,42.898995535714285
63.8,42.898995535714285
63.9,42.581225198412696
64.0,42.898995535714285
64.1,42.581225198412696
64.2,42.581225198412696
64.3,42.581225198412696
64.4,42.581225198412696
64.5,42.581225198412696
64.6,42.581225198412696
64.7,42.26345486111111
64.8,42.26345486111111
64.9,42.26345486111111
65.0,41.94568452380952
65.1,42.26345486111111
65.2,41.94568452380952
65.3,41.94568452380952
65.4,41.94568452380952
65.5,41.94568452380952
65.6,41.94568452380952
65.7,41.94568452380952
65.8,41.94568452380952
65.9,41.94568452380952
66.0,41.62791418650793
66.1,41.94568452380952
66.2,41.94568452380952
66.3,41.62791418650793
66.4,41.62791418650793
66.5,41.62791418650793
66.6,41.62791418650793
66.7,41.62791418650793
66.8,41.31014384920635
66.9,41.31014384920635
67.0,41.31014384920635
67.1,41.62791418650793
67.2,40.99237351190476
67.3,41.31014384920635
67.4,40.99237351190476
67.5,41.31014384920635
67.6,40.99237351190476
67.7,40.99237351190476
67.8,40.99237351190476
67.9,40.99237351190476
68.0,40.99237351190476
68.1,40.99237351190476
68.2,40.99237351190476
68.3,40.99237351190476
68.4,41.31014384920635
68.5,40.99237351190476
68.6,41.31014384920635
68.7,41.31014384920635
68.8,40.99237351190476
68.9,41.31014384920635
69.0,41.31014384920635
69.1,41.31014384920635
69.2,41.31014384920635
69.3,41.31014384920635
69.4,41.31014384920635
69.5,41.62791418650793
69.6,40.35683283730158
69.7,41.62791418650793
69.8,41.62791418650793
69.9,41.31014384920635
70.0,41.62791418650793
70.1,41.94568452380952
70.2,41.94568452380952
70.3,41.94568452380952
70.4,41.94568452380952
70.5,41.94568452380952
70.6,42.26345486111111
70.7,42.26345486111111
70.8,42.581225198412696
70.9,42.581225198412696
71.0,42.581225198412696
71.1,42.898995535714285
71.2,42.898995535714285
71.3,42.898995535714285
71.4,43.216765873015866
71.5,43.216765873015866
71.6,43.534536210317455
71.7,43.534536210317455
71.8,43.534536210317455
71.9,43.85230654761904
72.0,43.85230654761904
72.1,43.85230654761904
72.2,44.17007688492063
72.3,44.17007688492063
72.4,44.48784722222221
72.5,44.48784722222221
72.6,44.8056175595238
72.7,44.8056175595238
72.8,45.12338789682539
72.9,45.12338789682539
73.0,45.44115823412698
73.1,45.44115823412698
73.2,45.75892857142857
73.3,45.75892857142857
73.4,46.07669890873015
73.5,46.39446924603174
73.6,46.39446924603174
73.7,46.39446924603174
73.8,46.71223958333333
73.9,46.71223958333333
74.0,47.03000992063492
74.1,47.03000992063492
74.2,47.347780257936506
74.3,47.66555059523809
74.4,47.66555059523809
74.5,47.66555059523809
74.6,47.98332093253968
74.7,47.98332093253968
74.8,48.61886160714285
74.9,48.61886160714285
75.0,49.254402281746025
75.1,49.57217261904761
75.2,49.8899429563492
75.3,50.20771329365079
75.4,50.20771329365079
75.5,50.52548363095237
75.6,50.52548363095237
75.7,50.84325396825396
75.8,51.16102430555555
75.9,51.16102430555555
76.0,51.47879464285714
76.1,51.79656498015873
76.2,51.79656498015873
76.3,52.11433531746031
76.4,52.11433531746031
76.5,52.4321056547619
76.6,52.4321056547619
76.7,52.74987599206349
76.8,52.74987599206349
76.9,52.74987599206349
77.0,53.38541666666666
77.1,53.38541666666666
77.2,53.38541666666666
77.3,53.703187003968246
77.4,53.703187003968246
77.5,54.02095734126984
77.6,54.02095734126984
77.7,54.02095734126984
77.8,54.33872767857142
77.9,54.33872767857142
78.0,54.65649801587301
78.1,54.65649801587301
78.2,54.9742683531746
78.3,54.9742683531746
78.4,54.9742683531746
78.5,55.29203869047618
78.6,55.29203869047618
78.7,55.60980902777777
78.8,55.60980902777777
78.9,55.60980902777777
79.0,55.60980902777777
79.1,55.92757936507936
79.2,55.92757936507936
79.3,55.92757936507936
79.4,55.92757936507936
79.5,56.24534970238095
79.6,56.24534970238095
79.7,56.24534970238095
79.8,56.24534970238095
79.9,56.56312003968253
80.0,56.56312003968253
80.1,56.56312003968253
80.2,56.56312003968253
80.3,56.88089037698412
80.4,56.88089037698412
80.5,56.88089037698412
80.6,56.88089037698412
80.7,56.88089037698412
80.8,56.88089037698412
80.9,57.19866071428571
81.0,57.19866071428571
81.1,56.88089037698412
81.2,57.19866071428571
81.3,57.19866071428571
81.4,57.19866071428571
81.5,57.19866071428571
81.6,57.19866071428571
81.7,57.19866071428571
81.8,57.19866071428571
81.9,57.5164310515873
82.0,57.5164310515873
82.1,57.5164310515873
82.2,57.5164310515873
82.3,57.5164310515873
82.4,57.5164310515873
82.5,57.5164310515873
82.6,57.5164310515873
82.7,57.5164310515873
82.8,57.5164310515873
82.9,57.834201388888886
83.0,57.834201388888886
83.1,57.5164310515873
83.2,57.5164310515873
83.3,57.5164310515873
83.4,57.834201388888886
83.5,57.5164310515873
83.6,57.5164310515873
83.7,57.5164310515873
83.8,57.834201388888886
83.9,57.5164310515873
84.0,57.5164310515873
84.1,57.834201388888886
84.2,57.5164310515873
84.3,57.5164310515873
84.4,57.5164310515873
84.5,57.5164310515873
84.6,57.5164310515873
84.7,57.5164310515873
84.8,57.5164310515873
84.9,57.5164310515873
85.0,57.5164310515873
85.1,57.5164310515873
85.2,57.5164310515873
85.3,57.5164310515873
85.4,57.19866071428571
85.5,57.5164310515873
85.6,57.5164310515873
85.7,57.5164310515873
85.8,57.19866071428571
85.9,57.19866071428571
86.0,57.19866071428571
86.1,57.19866071428571
86.2,57.19866071428571
86.3,57.19866071428571
86.4,57.19866071428571
86.5,57.19866071428571
86.6,57.19866071428571
86.7,57.19866071428571
86.8,57.19866071428571
86.9,56.88089037698412
87.0,56.88089037698412
87.1,56.88089037698412
87.2,56.88089037698412
87.3,56.88089037698412
87.4,56.88089037698412
87.5,56.88089037698412
87.6,56.56312003968253
87.7,56.56312003968253
87.8,56.56312003968253
87.9,56.56312003968253
88.0,56.56312003968253
88.1,56.56312003968253
88.2,56.24534970238095
88.3,56.24534970238095
88.4,56.24534970238095
88.5,56.24534970238095
88.6,56.24534970238095
88.7,56.24534970238095
88.8,55.92757936507936
88.9,55.92757936507936
89.0,55.92757936507936
89.1,55.92757936507936
89.2,55.92757936507936
89.3,55.92757936507936
89.4,55.92757936507936
89.5,55.60980902777777
89.6,55.60980902777777
89.7,55.60980902777777
89.8,55.60980902777777
89.9,55.60980902777777
90.0,55.29203869047618
90.1,55.29203869047618
90.2,55.29203869047618
90.3,55.29203869047618
90.4,55.29203869047618
90.5,54.9742683531746
90.6,54.9742683531746
90.7,54.9742683531746
90.8,54.9742683531746
90.9,54.65649801587301
91.0,54.65649801587301
91.1,54.65649801587301
91.2,54.33872767857142
91.3,54.65649801587301
91.4,54.33872767857142
91.5,54.33872767857142
91.6,54.33872767857142
91.7,54.33872767857142
91.8,54.33872767857142
91.9,54.33872767857142
92.0,54.02095734126984
92.1,54.33872767857142
92.2,54.02095734126984
92.3,54.02095734126984
92.4,54.02095734126984
92.5,53.703187003968246
92.6,54.02095734126984
92.7,53.703187003968246
92.8,53.703187003968246
92.9,53.703187003968246
93.0,53.703187003968246
93.1,53.38541666666666
93.2,53.38541666666666
93.3,53.38541666666666
93.4,53.38541666666666
93.5,53.06764632936508
93.6,53.38541666666666
93.7,52.74987599206349
93.8,53.06764632936508
93.9,52.74987599206349
94.0,52.74987599206349
94.1,52.74987599206349
94.2,52.74987599206349
94.3,52.74987599206349
94.4,52.74987599206349
94.5,52.4321056547619
94.6,52.4321056547619
94.7,52.4321056547619
94.8,52.4321056547619
94.9,52.4321056547619
95.0,52.11433531746031
95.1,52.11433531746031
95.2,52.11433531746031
95.3,52.11433531746031
95.4,51.79656498015873
95.5,51.79656498015873
95.6,51.79656498015873
95.7,51.47879464285714
95.8,51.47879464285714
95.9,51.47879464285714
96.0,51.47879464285714
96.1,51.47879464285714
96.2,51.47879464285714
96.3,51.16102430555555
96.4,51.16102430555555
96.5,51.16102430555555
96.6,51.16102430555555
96.7,51.16102430555555
96.8,50.84325396825396
96.9,50.84325396825396
97.0,50.84325396825396
97.1,50.52548363095237
97.2,50.84325396825396
97.3,50.52548363095237
97.4,50.52548363095237
97.5,50.52548363095237
97.6,50.52548363095237
97.7,50.52548363095237
97.8,50.52548363095237
97.9,50.52548363095237
98.0,50.20771329365079
98.1,50.20771329365079
98.2,50.20771329365079
98.3,49.8899429563492
98.4,49.8899429563492
98.5,49.8899429563492
98.6,49.8899429563492
98.7,49.57217261904761
98.8,49.57217261904761
98.9,49.57217261904761
99.0,49.57217261904761
99.1,49.57217261904761
99.2,49.57217261904761
99.3,49.254402281746025
99.4,49.254402281746025
99.5,49.254402281746025
99.6,49.254402281746025
99.7,49.254402281746025
99.8,49.254402281746025
99.9,48.93663194444444
100.0,48.93663194444444
100.1,48.93663194444444
100.2,48.61886160714285
100.3,48.61886160714285
100.4,48.61886160714285
100.5,48.61886160714285
100.6,48.61886160714285
100.7,48.30109126984127
100.8,48.30109126984127
100.9,48.30109126984127
101.0,48.30109126984127
101.1,48.30109126984127
101.2,48.30109126984127
101.3,47.98332093253968
101.4,47.98332093253968
101.5,47.98332093253968
101.6,47.98332093253968
101.7,47.98332093253968
101.8,47.98332093253968
101.9,47.98332093253968
102.0,47.66555059523809
102.1,47.66555059523809
102.2,47.66555059523809
102.3,47.66555059523809
102.4,47.66555059523809
102.5,47.347780257936506
102.6,47.347780257936506
102.7,47.347780257936506
102.8,47.347780257936506
102.9,47.347780257936506
103.0,47.347780257936506
103.1,47.03000992063492
103.2,47.03000992063492
103.3,47.03000992063492
103.4,47.03000992063492
103.5,47.03000992063492
103.6,46.71223958333333
103.7,46.71223958333333
103.8,46.71223958333333
103.9,46.71223958333333
104.0,46.71223958333333
104.1,46.71223958333333
104.2,46.39446924603174
104.3,46.39446924603174
104.4,46.39446924603174
104.5,46.39446924603174
104.6,46.39446924603174
104.7,46.39446924603174
104.8,46.07669890873015
104.9,46.07669890873015
105.0,46.07669890873015
105.1,46.07669890873015
105.2,46.07669890873015
105.3,46.07669890873015
105.4,46.07669890873015
105.5,46.07669890873015
105.6,45.75892857142857
105.7,45.75892857142857
105.8,45.75892857142857
105.9,45.75892857142857
106.0,45.75892857142857
106.1,45.75892857142857
106.2,45.75892857142857
106.3,45.44115823412698
106.4,45.44115823412698
106.5,45.44115823412698
106.6,45.44115823412698
106.7,45.12338789682539
106.8,45.12338789682539
106.9,45.12338789682539
107.0,45.12338789682539
107.1,45.12338789682539
107.2,45.12338789682539
107.3,45.12338789682539
107.4,44.8056175595238
107.5,44.8056175595238
107.6,44.48784722222221
107.7,44.48784722222221
107.8,44.48784722222221
107.9,44.48784722222221
108.0,44.48784722222221
108.1,44.48784722222221
108.2,44.48784722222221
108.3,44.48784722222221
108.4,44.17007688492063
108.5,44.48784722222221
108.6,44.17007688492063
108.7,44.17007688492063
108.8,44.17007688492063
108.9,44.17007688492063
109.0,44.17007688492063
109.1,44.17007688492063
109.2,44.17007688492063
109.3,43.85230654761904
109.4,43.85230654761904
109.5,43.85230654761904
109.6,43.85230654761904
109.7,43.85230654761904
109.8,43.85230654761904
109.9,43.534536210317455
110.0,43.534536210317455
110.1,43.534536210317455
110.2,43.534536210317455
110.3,43.534536210317455
110.4,43.216765873015866
110.5,43.216765873015866
110.6,43.216765873015866
110.7,43.216765873015866
110.8,43.216765873015866
110.9,43.216765873015866
111.0,43.216765873015866
111.1,43.216765873015866
111.2,43.216765873015866
111.3,43.216765873015866
111.4,43.216765873015866
111.5,43.216765873015866
111.6,42.898995535714285
111.7,43.216765873015866
111.8,42.898995535714285
111.9,42.898995535714285
112.0,42.898995535714285
112.1,42.898995535714285
112.2,42.898995535714285
112.3,42.581225198412696
112.4,42.898995535714285
112.5,42.581225198412696
112.6,42.581225198412696
112.7,42.581225198412696
112.8,42.581225198412696
112.9,42.581225198412696
113.0,42.581225198412696
113.1,42.581225198412696
113.2,42.581225198412696
113.3,42.26345486111111
113.4,42.26345486111111
113.5,42.26345486111111
113.6,42.26345486111111
113.7,42.26345486111111
113.8,42.26345486111111
113.9,42.26345486111111
114.0,42.26345486111111
114.1,42.26345486111111
114.2,41.94568452380952
114.3,42.26345486111111
114.4,41.94568452380952
114.5,41.94568452380952
114.6,41.94568452380952
114.7,41.94568452380952
114.8,41.94568452380952
114.9,41.62791418650793
115.0,41.62791418650793
115.1,41.62791418650793
115.2,41.62791418650793
115.3,41.62791418650793
115.4,41.62791418650793
115.5,41.62791418650793
115.6,41.62791418650793
115.7,41.62791418650793
115.8,41.62791418650793
115.9,41.62791418650793
116.0,41.62791418650793
116.1,41.31014384920635
116.2,41.31014384920635
116.3,41.31014384920635
116.4,41.31014384920635
